sentid	pairid	sentence	comparison	ROI
1	1	the authors laugh and swim	expected	4
2	1	the authors laugh and swims	unexpected	4
3	2	the authors laugh and smile	expected	4
4	2	the authors laugh and smiles	unexpected	4
5	3	the authors laugh and are tall	expected	4
6	3	the authors laugh and is tall	unexpected	4
7	4	the authors laugh and are old	expected	4
8	4	the authors laugh and is old	unexpected	4
9	5	the authors laugh and are young	expected	4
10	5	the authors laugh and is young	unexpected	4
11	6	the authors laugh and are short	expected	4
12	6	the authors laugh and is short	unexpected	4
13	7	the authors swim and laugh	expected	4
14	7	the authors swim and laughs	unexpected	4
15	8	the authors swim and smile	expected	4
16	8	the authors swim and smiles	unexpected	4
17	9	the authors swim and are tall	expected	4
18	9	the authors swim and is tall	unexpected	4
19	10	the authors swim and are old	expected	4
20	10	the authors swim and is old	unexpected	4
21	11	the authors swim and are young	expected	4
22	11	the authors swim and is young	unexpected	4
23	12	the authors swim and are short	expected	4
24	12	the authors swim and is short	unexpected	4
25	13	the authors smile and laugh	expected	4
26	13	the authors smile and laughs	unexpected	4
27	14	the authors smile and swim	expected	4
28	14	the authors smile and swims	unexpected	4
29	15	the authors smile and are tall	expected	4
30	15	the authors smile and is tall	unexpected	4
31	16	the authors smile and are old	expected	4
32	16	the authors smile and is old	unexpected	4
33	17	the authors smile and are young	expected	4
34	17	the authors smile and is young	unexpected	4
35	18	the authors smile and are short	expected	4
36	18	the authors smile and is short	unexpected	4
37	19	the authors are tall and laugh	expected	5
38	19	the authors are tall and laughs	unexpected	5
39	20	the authors are tall and swim	expected	5
40	20	the authors are tall and swims	unexpected	5
41	21	the authors are tall and smile	expected	5
42	21	the authors are tall and smiles	unexpected	5
43	22	the authors are tall and are old	expected	5
44	22	the authors are tall and is old	unexpected	5
45	23	the authors are tall and are young	expected	5
46	23	the authors are tall and is young	unexpected	5
47	24	the authors are tall and are short	expected	5
48	24	the authors are tall and is short	unexpected	5
49	25	the authors are old and laugh	expected	5
50	25	the authors are old and laughs	unexpected	5
51	26	the authors are old and swim	expected	5
52	26	the authors are old and swims	unexpected	5
53	27	the authors are old and smile	expected	5
54	27	the authors are old and smiles	unexpected	5
55	28	the authors are old and are tall	expected	5
56	28	the authors are old and is tall	unexpected	5
57	29	the authors are old and are young	expected	5
58	29	the authors are old and is young	unexpected	5
59	30	the authors are old and are short	expected	5
60	30	the authors are old and is short	unexpected	5
61	31	the authors are young and laugh	expected	5
62	31	the authors are young and laughs	unexpected	5
63	32	the authors are young and swim	expected	5
64	32	the authors are young and swims	unexpected	5
65	33	the authors are young and smile	expected	5
66	33	the authors are young and smiles	unexpected	5
67	34	the authors are young and are tall	expected	5
68	34	the authors are young and is tall	unexpected	5
69	35	the authors are young and are old	expected	5
70	35	the authors are young and is old	unexpected	5
71	36	the authors are young and are short	expected	5
72	36	the authors are young and is short	unexpected	5
73	37	the authors are short and laugh	expected	5
74	37	the authors are short and laughs	unexpected	5
75	38	the authors are short and swim	expected	5
76	38	the authors are short and swims	unexpected	5
77	39	the authors are short and smile	expected	5
78	39	the authors are short and smiles	unexpected	5
79	40	the authors are short and are tall	expected	5
80	40	the authors are short and is tall	unexpected	5
81	41	the authors are short and are old	expected	5
82	41	the authors are short and is old	unexpected	5
83	42	the authors are short and are young	expected	5
84	42	the authors are short and is young	unexpected	5
85	43	the pilots laugh and swim	expected	4
86	43	the pilots laugh and swims	unexpected	4
87	44	the pilots laugh and smile	expected	4
88	44	the pilots laugh and smiles	unexpected	4
89	45	the pilots laugh and are tall	expected	4
90	45	the pilots laugh and is tall	unexpected	4
91	46	the pilots laugh and are old	expected	4
92	46	the pilots laugh and is old	unexpected	4
93	47	the pilots laugh and are young	expected	4
94	47	the pilots laugh and is young	unexpected	4
95	48	the pilots laugh and are short	expected	4
96	48	the pilots laugh and is short	unexpected	4
97	49	the pilots swim and laugh	expected	4
98	49	the pilots swim and laughs	unexpected	4
99	50	the pilots swim and smile	expected	4
100	50	the pilots swim and smiles	unexpected	4
101	51	the pilots swim and are tall	expected	4
102	51	the pilots swim and is tall	unexpected	4
103	52	the pilots swim and are old	expected	4
104	52	the pilots swim and is old	unexpected	4
105	53	the pilots swim and are young	expected	4
106	53	the pilots swim and is young	unexpected	4
107	54	the pilots swim and are short	expected	4
108	54	the pilots swim and is short	unexpected	4
109	55	the pilots smile and laugh	expected	4
110	55	the pilots smile and laughs	unexpected	4
111	56	the pilots smile and swim	expected	4
112	56	the pilots smile and swims	unexpected	4
113	57	the pilots smile and are tall	expected	4
114	57	the pilots smile and is tall	unexpected	4
115	58	the pilots smile and are old	expected	4
116	58	the pilots smile and is old	unexpected	4
117	59	the pilots smile and are young	expected	4
118	59	the pilots smile and is young	unexpected	4
119	60	the pilots smile and are short	expected	4
120	60	the pilots smile and is short	unexpected	4
121	61	the pilots are tall and laugh	expected	5
122	61	the pilots are tall and laughs	unexpected	5
123	62	the pilots are tall and swim	expected	5
124	62	the pilots are tall and swims	unexpected	5
125	63	the pilots are tall and smile	expected	5
126	63	the pilots are tall and smiles	unexpected	5
127	64	the pilots are tall and are old	expected	5
128	64	the pilots are tall and is old	unexpected	5
129	65	the pilots are tall and are young	expected	5
130	65	the pilots are tall and is young	unexpected	5
131	66	the pilots are tall and are short	expected	5
132	66	the pilots are tall and is short	unexpected	5
133	67	the pilots are old and laugh	expected	5
134	67	the pilots are old and laughs	unexpected	5
135	68	the pilots are old and swim	expected	5
136	68	the pilots are old and swims	unexpected	5
137	69	the pilots are old and smile	expected	5
138	69	the pilots are old and smiles	unexpected	5
139	70	the pilots are old and are tall	expected	5
140	70	the pilots are old and is tall	unexpected	5
141	71	the pilots are old and are young	expected	5
142	71	the pilots are old and is young	unexpected	5
143	72	the pilots are old and are short	expected	5
144	72	the pilots are old and is short	unexpected	5
145	73	the pilots are young and laugh	expected	5
146	73	the pilots are young and laughs	unexpected	5
147	74	the pilots are young and swim	expected	5
148	74	the pilots are young and swims	unexpected	5
149	75	the pilots are young and smile	expected	5
150	75	the pilots are young and smiles	unexpected	5
151	76	the pilots are young and are tall	expected	5
152	76	the pilots are young and is tall	unexpected	5
153	77	the pilots are young and are old	expected	5
154	77	the pilots are young and is old	unexpected	5
155	78	the pilots are young and are short	expected	5
156	78	the pilots are young and is short	unexpected	5
157	79	the pilots are short and laugh	expected	5
158	79	the pilots are short and laughs	unexpected	5
159	80	the pilots are short and swim	expected	5
160	80	the pilots are short and swims	unexpected	5
161	81	the pilots are short and smile	expected	5
162	81	the pilots are short and smiles	unexpected	5
163	82	the pilots are short and are tall	expected	5
164	82	the pilots are short and is tall	unexpected	5
165	83	the pilots are short and are old	expected	5
166	83	the pilots are short and is old	unexpected	5
167	84	the pilots are short and are young	expected	5
168	84	the pilots are short and is young	unexpected	5
169	85	the surgeons laugh and swim	expected	4
170	85	the surgeons laugh and swims	unexpected	4
171	86	the surgeons laugh and smile	expected	4
172	86	the surgeons laugh and smiles	unexpected	4
173	87	the surgeons laugh and are tall	expected	4
174	87	the surgeons laugh and is tall	unexpected	4
175	88	the surgeons laugh and are old	expected	4
176	88	the surgeons laugh and is old	unexpected	4
177	89	the surgeons laugh and are young	expected	4
178	89	the surgeons laugh and is young	unexpected	4
179	90	the surgeons laugh and are short	expected	4
180	90	the surgeons laugh and is short	unexpected	4
181	91	the surgeons swim and laugh	expected	4
182	91	the surgeons swim and laughs	unexpected	4
183	92	the surgeons swim and smile	expected	4
184	92	the surgeons swim and smiles	unexpected	4
185	93	the surgeons swim and are tall	expected	4
186	93	the surgeons swim and is tall	unexpected	4
187	94	the surgeons swim and are old	expected	4
188	94	the surgeons swim and is old	unexpected	4
189	95	the surgeons swim and are young	expected	4
190	95	the surgeons swim and is young	unexpected	4
191	96	the surgeons swim and are short	expected	4
192	96	the surgeons swim and is short	unexpected	4
193	97	the surgeons smile and laugh	expected	4
194	97	the surgeons smile and laughs	unexpected	4
195	98	the surgeons smile and swim	expected	4
196	98	the surgeons smile and swims	unexpected	4
197	99	the surgeons smile and are tall	expected	4
198	99	the surgeons smile and is tall	unexpected	4
199	100	the surgeons smile and are old	expected	4
200	100	the surgeons smile and is old	unexpected	4
201	101	the surgeons smile and are young	expected	4
202	101	the surgeons smile and is young	unexpected	4
203	102	the surgeons smile and are short	expected	4
204	102	the surgeons smile and is short	unexpected	4
205	103	the surgeons are tall and laugh	expected	5
206	103	the surgeons are tall and laughs	unexpected	5
207	104	the surgeons are tall and swim	expected	5
208	104	the surgeons are tall and swims	unexpected	5
209	105	the surgeons are tall and smile	expected	5
210	105	the surgeons are tall and smiles	unexpected	5
211	106	the surgeons are tall and are old	expected	5
212	106	the surgeons are tall and is old	unexpected	5
213	107	the surgeons are tall and are young	expected	5
214	107	the surgeons are tall and is young	unexpected	5
215	108	the surgeons are tall and are short	expected	5
216	108	the surgeons are tall and is short	unexpected	5
217	109	the surgeons are old and laugh	expected	5
218	109	the surgeons are old and laughs	unexpected	5
219	110	the surgeons are old and swim	expected	5
220	110	the surgeons are old and swims	unexpected	5
221	111	the surgeons are old and smile	expected	5
222	111	the surgeons are old and smiles	unexpected	5
223	112	the surgeons are old and are tall	expected	5
224	112	the surgeons are old and is tall	unexpected	5
225	113	the surgeons are old and are young	expected	5
226	113	the surgeons are old and is young	unexpected	5
227	114	the surgeons are old and are short	expected	5
228	114	the surgeons are old and is short	unexpected	5
229	115	the surgeons are young and laugh	expected	5
230	115	the surgeons are young and laughs	unexpected	5
231	116	the surgeons are young and swim	expected	5
232	116	the surgeons are young and swims	unexpected	5
233	117	the surgeons are young and smile	expected	5
234	117	the surgeons are young and smiles	unexpected	5
235	118	the surgeons are young and are tall	expected	5
236	118	the surgeons are young and is tall	unexpected	5
237	119	the surgeons are young and are old	expected	5
238	119	the surgeons are young and is old	unexpected	5
239	120	the surgeons are young and are short	expected	5
240	120	the surgeons are young and is short	unexpected	5
241	121	the surgeons are short and laugh	expected	5
242	121	the surgeons are short and laughs	unexpected	5
243	122	the surgeons are short and swim	expected	5
244	122	the surgeons are short and swims	unexpected	5
245	123	the surgeons are short and smile	expected	5
246	123	the surgeons are short and smiles	unexpected	5
247	124	the surgeons are short and are tall	expected	5
248	124	the surgeons are short and is tall	unexpected	5
249	125	the surgeons are short and are old	expected	5
250	125	the surgeons are short and is old	unexpected	5
251	126	the surgeons are short and are young	expected	5
252	126	the surgeons are short and is young	unexpected	5
253	127	the farmers laugh and swim	expected	4
254	127	the farmers laugh and swims	unexpected	4
255	128	the farmers laugh and smile	expected	4
256	128	the farmers laugh and smiles	unexpected	4
257	129	the farmers laugh and are tall	expected	4
258	129	the farmers laugh and is tall	unexpected	4
259	130	the farmers laugh and are old	expected	4
260	130	the farmers laugh and is old	unexpected	4
261	131	the farmers laugh and are young	expected	4
262	131	the farmers laugh and is young	unexpected	4
263	132	the farmers laugh and are short	expected	4
264	132	the farmers laugh and is short	unexpected	4
265	133	the farmers swim and laugh	expected	4
266	133	the farmers swim and laughs	unexpected	4
267	134	the farmers swim and smile	expected	4
268	134	the farmers swim and smiles	unexpected	4
269	135	the farmers swim and are tall	expected	4
270	135	the farmers swim and is tall	unexpected	4
271	136	the farmers swim and are old	expected	4
272	136	the farmers swim and is old	unexpected	4
273	137	the farmers swim and are young	expected	4
274	137	the farmers swim and is young	unexpected	4
275	138	the farmers swim and are short	expected	4
276	138	the farmers swim and is short	unexpected	4
277	139	the farmers smile and laugh	expected	4
278	139	the farmers smile and laughs	unexpected	4
279	140	the farmers smile and swim	expected	4
280	140	the farmers smile and swims	unexpected	4
281	141	the farmers smile and are tall	expected	4
282	141	the farmers smile and is tall	unexpected	4
283	142	the farmers smile and are old	expected	4
284	142	the farmers smile and is old	unexpected	4
285	143	the farmers smile and are young	expected	4
286	143	the farmers smile and is young	unexpected	4
287	144	the farmers smile and are short	expected	4
288	144	the farmers smile and is short	unexpected	4
289	145	the farmers are tall and laugh	expected	5
290	145	the farmers are tall and laughs	unexpected	5
291	146	the farmers are tall and swim	expected	5
292	146	the farmers are tall and swims	unexpected	5
293	147	the farmers are tall and smile	expected	5
294	147	the farmers are tall and smiles	unexpected	5
295	148	the farmers are tall and are old	expected	5
296	148	the farmers are tall and is old	unexpected	5
297	149	the farmers are tall and are young	expected	5
298	149	the farmers are tall and is young	unexpected	5
299	150	the farmers are tall and are short	expected	5
300	150	the farmers are tall and is short	unexpected	5
301	151	the farmers are old and laugh	expected	5
302	151	the farmers are old and laughs	unexpected	5
303	152	the farmers are old and swim	expected	5
304	152	the farmers are old and swims	unexpected	5
305	153	the farmers are old and smile	expected	5
306	153	the farmers are old and smiles	unexpected	5
307	154	the farmers are old and are tall	expected	5
308	154	the farmers are old and is tall	unexpected	5
309	155	the farmers are old and are young	expected	5
310	155	the farmers are old and is young	unexpected	5
311	156	the farmers are old and are short	expected	5
312	156	the farmers are old and is short	unexpected	5
313	157	the farmers are young and laugh	expected	5
314	157	the farmers are young and laughs	unexpected	5
315	158	the farmers are young and swim	expected	5
316	158	the farmers are young and swims	unexpected	5
317	159	the farmers are young and smile	expected	5
318	159	the farmers are young and smiles	unexpected	5
319	160	the farmers are young and are tall	expected	5
320	160	the farmers are young and is tall	unexpected	5
321	161	the farmers are young and are old	expected	5
322	161	the farmers are young and is old	unexpected	5
323	162	the farmers are young and are short	expected	5
324	162	the farmers are young and is short	unexpected	5
325	163	the farmers are short and laugh	expected	5
326	163	the farmers are short and laughs	unexpected	5
327	164	the farmers are short and swim	expected	5
328	164	the farmers are short and swims	unexpected	5
329	165	the farmers are short and smile	expected	5
330	165	the farmers are short and smiles	unexpected	5
331	166	the farmers are short and are tall	expected	5
332	166	the farmers are short and is tall	unexpected	5
333	167	the farmers are short and are old	expected	5
334	167	the farmers are short and is old	unexpected	5
335	168	the farmers are short and are young	expected	5
336	168	the farmers are short and is young	unexpected	5
337	169	the managers laugh and swim	expected	4
338	169	the managers laugh and swims	unexpected	4
339	170	the managers laugh and smile	expected	4
340	170	the managers laugh and smiles	unexpected	4
341	171	the managers laugh and are tall	expected	4
342	171	the managers laugh and is tall	unexpected	4
343	172	the managers laugh and are old	expected	4
344	172	the managers laugh and is old	unexpected	4
345	173	the managers laugh and are young	expected	4
346	173	the managers laugh and is young	unexpected	4
347	174	the managers laugh and are short	expected	4
348	174	the managers laugh and is short	unexpected	4
349	175	the managers swim and laugh	expected	4
350	175	the managers swim and laughs	unexpected	4
351	176	the managers swim and smile	expected	4
352	176	the managers swim and smiles	unexpected	4
353	177	the managers swim and are tall	expected	4
354	177	the managers swim and is tall	unexpected	4
355	178	the managers swim and are old	expected	4
356	178	the managers swim and is old	unexpected	4
357	179	the managers swim and are young	expected	4
358	179	the managers swim and is young	unexpected	4
359	180	the managers swim and are short	expected	4
360	180	the managers swim and is short	unexpected	4
361	181	the managers smile and laugh	expected	4
362	181	the managers smile and laughs	unexpected	4
363	182	the managers smile and swim	expected	4
364	182	the managers smile and swims	unexpected	4
365	183	the managers smile and are tall	expected	4
366	183	the managers smile and is tall	unexpected	4
367	184	the managers smile and are old	expected	4
368	184	the managers smile and is old	unexpected	4
369	185	the managers smile and are young	expected	4
370	185	the managers smile and is young	unexpected	4
371	186	the managers smile and are short	expected	4
372	186	the managers smile and is short	unexpected	4
373	187	the managers are tall and laugh	expected	5
374	187	the managers are tall and laughs	unexpected	5
375	188	the managers are tall and swim	expected	5
376	188	the managers are tall and swims	unexpected	5
377	189	the managers are tall and smile	expected	5
378	189	the managers are tall and smiles	unexpected	5
379	190	the managers are tall and are old	expected	5
380	190	the managers are tall and is old	unexpected	5
381	191	the managers are tall and are young	expected	5
382	191	the managers are tall and is young	unexpected	5
383	192	the managers are tall and are short	expected	5
384	192	the managers are tall and is short	unexpected	5
385	193	the managers are old and laugh	expected	5
386	193	the managers are old and laughs	unexpected	5
387	194	the managers are old and swim	expected	5
388	194	the managers are old and swims	unexpected	5
389	195	the managers are old and smile	expected	5
390	195	the managers are old and smiles	unexpected	5
391	196	the managers are old and are tall	expected	5
392	196	the managers are old and is tall	unexpected	5
393	197	the managers are old and are young	expected	5
394	197	the managers are old and is young	unexpected	5
395	198	the managers are old and are short	expected	5
396	198	the managers are old and is short	unexpected	5
397	199	the managers are young and laugh	expected	5
398	199	the managers are young and laughs	unexpected	5
399	200	the managers are young and swim	expected	5
400	200	the managers are young and swims	unexpected	5
401	201	the managers are young and smile	expected	5
402	201	the managers are young and smiles	unexpected	5
403	202	the managers are young and are tall	expected	5
404	202	the managers are young and is tall	unexpected	5
405	203	the managers are young and are old	expected	5
406	203	the managers are young and is old	unexpected	5
407	204	the managers are young and are short	expected	5
408	204	the managers are young and is short	unexpected	5
409	205	the managers are short and laugh	expected	5
410	205	the managers are short and laughs	unexpected	5
411	206	the managers are short and swim	expected	5
412	206	the managers are short and swims	unexpected	5
413	207	the managers are short and smile	expected	5
414	207	the managers are short and smiles	unexpected	5
415	208	the managers are short and are tall	expected	5
416	208	the managers are short and is tall	unexpected	5
417	209	the managers are short and are old	expected	5
418	209	the managers are short and is old	unexpected	5
419	210	the managers are short and are young	expected	5
420	210	the managers are short and is young	unexpected	5
421	211	the customers laugh and swim	expected	4
422	211	the customers laugh and swims	unexpected	4
423	212	the customers laugh and smile	expected	4
424	212	the customers laugh and smiles	unexpected	4
425	213	the customers laugh and are tall	expected	4
426	213	the customers laugh and is tall	unexpected	4
427	214	the customers laugh and are old	expected	4
428	214	the customers laugh and is old	unexpected	4
429	215	the customers laugh and are young	expected	4
430	215	the customers laugh and is young	unexpected	4
431	216	the customers laugh and are short	expected	4
432	216	the customers laugh and is short	unexpected	4
433	217	the customers swim and laugh	expected	4
434	217	the customers swim and laughs	unexpected	4
435	218	the customers swim and smile	expected	4
436	218	the customers swim and smiles	unexpected	4
437	219	the customers swim and are tall	expected	4
438	219	the customers swim and is tall	unexpected	4
439	220	the customers swim and are old	expected	4
440	220	the customers swim and is old	unexpected	4
441	221	the customers swim and are young	expected	4
442	221	the customers swim and is young	unexpected	4
443	222	the customers swim and are short	expected	4
444	222	the customers swim and is short	unexpected	4
445	223	the customers smile and laugh	expected	4
446	223	the customers smile and laughs	unexpected	4
447	224	the customers smile and swim	expected	4
448	224	the customers smile and swims	unexpected	4
449	225	the customers smile and are tall	expected	4
450	225	the customers smile and is tall	unexpected	4
451	226	the customers smile and are old	expected	4
452	226	the customers smile and is old	unexpected	4
453	227	the customers smile and are young	expected	4
454	227	the customers smile and is young	unexpected	4
455	228	the customers smile and are short	expected	4
456	228	the customers smile and is short	unexpected	4
457	229	the customers are tall and laugh	expected	5
458	229	the customers are tall and laughs	unexpected	5
459	230	the customers are tall and swim	expected	5
460	230	the customers are tall and swims	unexpected	5
461	231	the customers are tall and smile	expected	5
462	231	the customers are tall and smiles	unexpected	5
463	232	the customers are tall and are old	expected	5
464	232	the customers are tall and is old	unexpected	5
465	233	the customers are tall and are young	expected	5
466	233	the customers are tall and is young	unexpected	5
467	234	the customers are tall and are short	expected	5
468	234	the customers are tall and is short	unexpected	5
469	235	the customers are old and laugh	expected	5
470	235	the customers are old and laughs	unexpected	5
471	236	the customers are old and swim	expected	5
472	236	the customers are old and swims	unexpected	5
473	237	the customers are old and smile	expected	5
474	237	the customers are old and smiles	unexpected	5
475	238	the customers are old and are tall	expected	5
476	238	the customers are old and is tall	unexpected	5
477	239	the customers are old and are young	expected	5
478	239	the customers are old and is young	unexpected	5
479	240	the customers are old and are short	expected	5
480	240	the customers are old and is short	unexpected	5
481	241	the customers are young and laugh	expected	5
482	241	the customers are young and laughs	unexpected	5
483	242	the customers are young and swim	expected	5
484	242	the customers are young and swims	unexpected	5
485	243	the customers are young and smile	expected	5
486	243	the customers are young and smiles	unexpected	5
487	244	the customers are young and are tall	expected	5
488	244	the customers are young and is tall	unexpected	5
489	245	the customers are young and are old	expected	5
490	245	the customers are young and is old	unexpected	5
491	246	the customers are young and are short	expected	5
492	246	the customers are young and is short	unexpected	5
493	247	the customers are short and laugh	expected	5
494	247	the customers are short and laughs	unexpected	5
495	248	the customers are short and swim	expected	5
496	248	the customers are short and swims	unexpected	5
497	249	the customers are short and smile	expected	5
498	249	the customers are short and smiles	unexpected	5
499	250	the customers are short and are tall	expected	5
500	250	the customers are short and is tall	unexpected	5
501	251	the customers are short and are old	expected	5
502	251	the customers are short and is old	unexpected	5
503	252	the customers are short and are young	expected	5
504	252	the customers are short and is young	unexpected	5
505	253	the officers laugh and swim	expected	4
506	253	the officers laugh and swims	unexpected	4
507	254	the officers laugh and smile	expected	4
508	254	the officers laugh and smiles	unexpected	4
509	255	the officers laugh and are tall	expected	4
510	255	the officers laugh and is tall	unexpected	4
511	256	the officers laugh and are old	expected	4
512	256	the officers laugh and is old	unexpected	4
513	257	the officers laugh and are young	expected	4
514	257	the officers laugh and is young	unexpected	4
515	258	the officers laugh and are short	expected	4
516	258	the officers laugh and is short	unexpected	4
517	259	the officers swim and laugh	expected	4
518	259	the officers swim and laughs	unexpected	4
519	260	the officers swim and smile	expected	4
520	260	the officers swim and smiles	unexpected	4
521	261	the officers swim and are tall	expected	4
522	261	the officers swim and is tall	unexpected	4
523	262	the officers swim and are old	expected	4
524	262	the officers swim and is old	unexpected	4
525	263	the officers swim and are young	expected	4
526	263	the officers swim and is young	unexpected	4
527	264	the officers swim and are short	expected	4
528	264	the officers swim and is short	unexpected	4
529	265	the officers smile and laugh	expected	4
530	265	the officers smile and laughs	unexpected	4
531	266	the officers smile and swim	expected	4
532	266	the officers smile and swims	unexpected	4
533	267	the officers smile and are tall	expected	4
534	267	the officers smile and is tall	unexpected	4
535	268	the officers smile and are old	expected	4
536	268	the officers smile and is old	unexpected	4
537	269	the officers smile and are young	expected	4
538	269	the officers smile and is young	unexpected	4
539	270	the officers smile and are short	expected	4
540	270	the officers smile and is short	unexpected	4
541	271	the officers are tall and laugh	expected	5
542	271	the officers are tall and laughs	unexpected	5
543	272	the officers are tall and swim	expected	5
544	272	the officers are tall and swims	unexpected	5
545	273	the officers are tall and smile	expected	5
546	273	the officers are tall and smiles	unexpected	5
547	274	the officers are tall and are old	expected	5
548	274	the officers are tall and is old	unexpected	5
549	275	the officers are tall and are young	expected	5
550	275	the officers are tall and is young	unexpected	5
551	276	the officers are tall and are short	expected	5
552	276	the officers are tall and is short	unexpected	5
553	277	the officers are old and laugh	expected	5
554	277	the officers are old and laughs	unexpected	5
555	278	the officers are old and swim	expected	5
556	278	the officers are old and swims	unexpected	5
557	279	the officers are old and smile	expected	5
558	279	the officers are old and smiles	unexpected	5
559	280	the officers are old and are tall	expected	5
560	280	the officers are old and is tall	unexpected	5
561	281	the officers are old and are young	expected	5
562	281	the officers are old and is young	unexpected	5
563	282	the officers are old and are short	expected	5
564	282	the officers are old and is short	unexpected	5
565	283	the officers are young and laugh	expected	5
566	283	the officers are young and laughs	unexpected	5
567	284	the officers are young and swim	expected	5
